date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:19:47	93912/93912	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:05%20GMT	https://colorlib.com//polygon/adminty/default/menu-horizontal-static.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/menu-horizontal-static.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:48	84313/84313	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:03%20GMT	https://colorlib.com//polygon/adminty/default/menu-horizontal-fixed.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/menu-horizontal-fixed.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:48	84110/84110	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:04%20GMT	https://colorlib.com//polygon/adminty/default/menu-horizontal-icon.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/menu-horizontal-icon.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:49	86714/86714	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:04%20GMT	https://colorlib.com//polygon/adminty/default/menu-horizontal-icon-fixed.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/menu-horizontal-icon-fixed.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:49	49145/49145	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:02%20GMT	https://colorlib.com//polygon/adminty/default/menu-bottom.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/menu-bottom.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:50	48072/48072	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:33:56%20GMT	https://colorlib.com//polygon/adminty/default/box-layout.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/box-layout.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:51	50432/50432	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:05%20GMT	https://colorlib.com//polygon/adminty/default/menu-rtl.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/menu-rtl.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:51	49840/49840	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:07%20GMT	https://colorlib.com//polygon/adminty/default/navbar-light.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/navbar-light.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:52	68114/68114	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:28%20GMT	https://colorlib.com//polygon/adminty/default/widget-statistic.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/widget-statistic.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:52	67085/67085	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:28%20GMT	https://colorlib.com//polygon/adminty/default/widget-data.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/widget-data.html	(from https://colorlib.com//polygon/adminty/default/index.html)
